job_title,company_name,city,search_keyword,salary_raw,salary_min,salary_max,education,experience,duration,company_size,industry,url,city_clean,company_size_clean,salary_valid,salary_mid,salary_tier,edu_score,competitiveness_score
AI应用开发工程师（Java代码基础扎实）,,上海,Java开发,300-500,6.6,11,本科,不限,不限,50-150人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wvo5pkuaghr7,上海,50-150人,TRUE,8.8,6-10k,2,0.68
AI应用开发,,上海,Java开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_df7udzanzatv,上海,50-150人,TRUE,8.8,6-10k,2,0.68
AI应用开发,,上海,Java开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_1ukzqc5xqeoh,上海,50-150人,TRUE,8.8,6-10k,2,0.68
AI应用开发,,上海,Java开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_qlxzbetmxsqt,上海,50-150人,TRUE,8.8,6-10k,2,0.68
软件开发实习生,,上海,Java开发,300-500,6.6,11,本科,不限,不限,少于15人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_ksckqowu3vto,上海,50人以下,TRUE,8.8,6-10k,2,0.68
大模型开发,,上海,Java开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_eaodv6jb70xk,上海,50-150人,TRUE,8.8,6-10k,2,0.68
传感器模块开发工程师,,上海,Java开发,300-500,6.6,11,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_vujgyjsn1wxk,上海,15-50人,TRUE,8.8,6-10k,2,0.68
数据算法开发实习生,,上海,Java开发,300-500,6.6,11,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_kt8vabekjyuk,上海,50人以下,TRUE,8.8,6-10k,2,0.68
2027届-0++软件开发实习生，语音系统开发-上海,,上海,Java开发,300-500,6.6,11,本科,不限,不限,2000人以上,汽车/机械/制造,https://www.shixiseng.com/intern/inn_pf2wrg4nqjhf,上海,50人以下,TRUE,8.8,6-10k,2,0.68
【27届实习】105开发工程师(A109960),,上海,Java开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6mtltbjx2kvw,上海,50人以下,TRUE,8.8,6-10k,2,0.68
【27届实习】Andr01d开发工程师(A101848),,上海,Java开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_scbmwsstbndj,上海,50人以下,TRUE,8.8,6-10k,2,0.68
游戏客户端开发实习生-江南工作室,,杭州,Java开发,400-400,8.8,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_mly7fckh4gv7,杭州,50人以下,TRUE,8.8,6-10k,2,0.68
03D游戏工程师,,北京,前端开发,300-500,6.6,11,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_u8yvvelnrx0c,北京,150-500人,TRUE,8.8,6-10k,2,0.68
0++工程师实习生,,北京,后端开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_uk5bwsvofxjp,北京,50人以下,TRUE,8.8,6-10k,2,0.68
Ar111101AI 1n1e1110en0e（12）算法实习生,,北京,后端开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_v88w4btbjhpi,北京,50人以下,TRUE,8.8,6-10k,2,0.68
嵌入式软件工程师M00方向,,北京,后端开发,300-500,6.6,11,本科,不限,不限,15-50人,汽车/机械/制造,https://www.shixiseng.com/intern/inn_fuauh1ykcjmw,北京,15-50人,TRUE,8.8,6-10k,2,0.68
（1）国际事业群189-算法实习生,,北京,后端开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_r7vxcite85ey,北京,50人以下,TRUE,8.8,6-10k,2,0.68
图片及视觉 00R & 视频识别二次开发工程师（本地部署 / 开源项目改造,,上海,后端开发,300-500,6.6,11,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_jnnmegcjt9yd,上海,15-50人,TRUE,8.8,6-10k,2,0.68
加速卡池化虚拟化研究实习生,,上海,后端开发,300-500,6.6,11,本科,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_e11g3dxbz0kv,上海,50人以下,TRUE,8.8,6-10k,2,0.68
AI算法实习生,,上海,后端开发,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xnk0afvigwzm,上海,50人以下,TRUE,8.8,6-10k,2,0.68
游戏服务器研发实习生-910w 510d10,,广州,后端开发,400-400,8.8,8.8,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_843hrbe7zuhi,广州,50人以下,TRUE,8.8,6-10k,2,0.68
移动操作（M0811e Man1p01a110n）运控与轨迹优化系统工程师,,深圳,后端开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_vg0nz7hvydit,深圳,50-150人,TRUE,8.8,6-10k,2,0.68
移动操作（M0811e Man1p01a110n）运控与系统部署工程师,,深圳,后端开发,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_vqnksysqf9y4,深圳,50-150人,TRUE,8.8,6-10k,2,0.68
51n001ar11yx-AI量化研究员实习-远程,,青岛,后端开发,300-500,6.6,11,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_iwawx0ajuzpp,青岛,150-500人,TRUE,8.8,6-10k,2,0.68
客户经理,,深圳,客户端开发,300-500,6.6,11,本科,不限,不限,150-500人,汽车/机械/制造,https://www.shixiseng.com/intern/inn_k7mn8zvfqstv,深圳,150-500人,TRUE,8.8,6-10k,2,0.68
国际事业群189（14）算法实习生,,北京,算法工程师,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_oexxpjfbgzuo,北京,50人以下,TRUE,8.8,6-10k,2,0.68
机器学习数据实习生,,北京,算法工程师,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_kiz06gngouzj,北京,50人以下,TRUE,8.8,6-10k,2,0.68
技术方案工程师（售前）,,北京,算法工程师,300-500,6.6,11,本科,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_l2cvhqvghcg6,北京,50人以下,TRUE,8.8,6-10k,2,0.68
水下机器人/无人机结构仿真实习生,,上海,算法工程师,300-500,6.6,11,本科,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_jlzt90r2on3y,上海,50人以下,TRUE,8.8,6-10k,2,0.68
具身机器人电机原生研发工程师（人形 / 四足机器人关节驱动）,,上海,算法工程师,300-500,6.6,11,本科,不限,不限,15-50人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_ulmakjiotqhd,上海,15-50人,TRUE,8.8,6-10k,2,0.68
数据科学实习生,,深圳,算法工程师,300-500,6.6,11,本科,不限,不限,少于15人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_7iyly6ukl25g,深圳,50人以下,TRUE,8.8,6-10k,2,0.68
模型技术-数据分析实习生,,北京,人工智能,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_bfhgp7ew2ufl,北京,50人以下,TRUE,8.8,6-10k,2,0.68
商业分析,,上海,数据分析,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_dn9j8hyfjtor,上海,50-150人,TRUE,8.8,6-10k,2,0.68
商业分析,,上海,数据分析,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_6tfzodtimgih,上海,50-150人,TRUE,8.8,6-10k,2,0.68
城市规划实习生-楼盘分析,,上海,数据分析,300-500,6.6,11,本科,不限,不限,少于15人,房产/家居/物业/建筑,https://www.shixiseng.com/intern/inn_nhgy0m0weip9,上海,50人以下,TRUE,8.8,6-10k,2,0.68
数据分析师（优秀可远程）,,上海,数据分析,300-500,6.6,11,本科,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_zboeqyte9lem,上海,15-50人,TRUE,8.8,6-10k,2,0.68
产品经理,,北京,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_3htsldfvzwii,北京,50-150人,TRUE,8.8,6-10k,2,0.68
产品经理,,北京,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_bqzsizaczopd,北京,50-150人,TRUE,8.8,6-10k,2,0.68
产品经理,,北京,产品经理,300-500,6.6,11,本科,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_didfnc2qlqgo,北京,50人以下,TRUE,8.8,6-10k,2,0.68
产品经理,,北京,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_mkokqkmnzuak,北京,50-150人,TRUE,8.8,6-10k,2,0.68
AI产品实习生（A51er11re AI 产品方向）,,北京,产品经理,300-500,6.6,11,本科,不限,不限,15-50人,不限,https://www.shixiseng.com/intern/inn_nzt7vunhlm7i,北京,15-50人,TRUE,8.8,6-10k,2,0.68
统计实习生（作业辅导）,,北京,产品经理,300-500,6.6,11,本科,不限,不限,2000人以上,教育/培训,https://www.shixiseng.com/intern/inn_9lqk3uwpjcrz,北京,50人以下,TRUE,8.8,6-10k,2,0.68
产品经理,,上海,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_wbko9futrui9,上海,50-150人,TRUE,8.8,6-10k,2,0.68
产品经理,,上海,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_ipqozu93h7kv,上海,50-150人,TRUE,8.8,6-10k,2,0.68
产品经理,,上海,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_zrrfuapn6xvv,上海,50-150人,TRUE,8.8,6-10k,2,0.68
产品经理,,上海,产品经理,300-500,6.6,11,本科,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_gvzur0sofztr,上海,50-150人,TRUE,8.8,6-10k,2,0.68
原画师（场景/角色）,,广州,游戏开发,300-500,6.6,11,本科,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_hbf8y2ustwz8,广州,150-500人,TRUE,8.8,6-10k,2,0.68
5R08-5 1010re数采系统嵌入式开发实习生,,北京,Java开发,300-500,6.6,11,硕士,不限,不限,2000人以上,电子/通信/硬件,https://www.shixiseng.com/intern/inn_tgcms8zlzwxa,北京,50人以下,TRUE,8.8,6-10k,3,0.58
【27届暑期】AI编译器开发实习生,,上海,Java开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_buaynmhlkyl0,上海,50人以下,TRUE,8.8,6-10k,3,0.58
【27届实习】测试开发工程师(A49247),,上海,Java开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cem9j706ycnw,上海,50人以下,TRUE,8.8,6-10k,3,0.58
生物信息开发实习生-小荷医学(A196467),,上海,Java开发,400-400,8.8,8.8,硕士,不限,不限,150-500人,医疗/健康/制药/生物,https://www.shixiseng.com/intern/inn_wozvyfhaqyzl,上海,150-500人,TRUE,8.8,6-10k,3,0.58
【27届暑期】AI芯片软件开发实习生—【底软/驱动方向】,,上海,Java开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_xnlihgklg0lj,上海,50人以下,TRUE,8.8,6-10k,3,0.58
App开发实习生（105/Andr01d/跨平台）,,深圳,Java开发,300-500,6.6,11,硕士,不限,不限,150-500人,教育/培训,https://www.shixiseng.com/intern/inn_1yimkapffvmc,深圳,150-500人,TRUE,8.8,6-10k,3,0.58
量化程序实习生,,上海,前端开发,300-500,6.6,11,硕士,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_micrny4g12db,上海,15-50人,TRUE,8.8,6-10k,3,0.58
决策规划算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,交通/贸易/物流,https://www.shixiseng.com/intern/inn_ksbcmpp69wtb,北京,150-500人,TRUE,8.8,6-10k,3,0.58
深度学习算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_quidrfeuvfar,北京,50人以下,TRUE,8.8,6-10k,3,0.58
0++实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,50-150人,金融/经济/投资/财会,https://www.shixiseng.com/intern/inn_lrosc59kvqpc,北京,50-150人,TRUE,8.8,6-10k,3,0.58
5R08-5 1010re人形机器人全身运动控制算法实习生（强化学习方向）,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,电子/通信/硬件,https://www.shixiseng.com/intern/inn_vl10fpsdoeyz,北京,50人以下,TRUE,8.8,6-10k,3,0.58
大模算法 实习,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_gzbg9czwy2sv,北京,15-50人,TRUE,8.8,6-10k,3,0.58
语音算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_lanne9xc6w3m,北京,150-500人,TRUE,8.8,6-10k,3,0.58
视觉算法实习生（虚拟人方向）,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_y4ikcohuqk6v,北京,150-500人,TRUE,8.8,6-10k,3,0.58
国际出行交易算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_7cuhv1dllm3d,北京,50人以下,TRUE,8.8,6-10k,3,0.58
搜索算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_pqewbpx6wjpd,北京,150-500人,TRUE,8.8,6-10k,3,0.58
国际事业群189-算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_wbdzbmlscrs0,北京,50人以下,TRUE,8.8,6-10k,3,0.58
视觉实习生（虚拟人方向）,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_nynru3firuso,北京,150-500人,TRUE,8.8,6-10k,3,0.58
大模型算法（可转正实习）,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_23qpmf9af0ev,北京,150-500人,TRUE,8.8,6-10k,3,0.58
网约车平台公司-算法实习生,,北京,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_7l4zszfcpti7,北京,50人以下,TRUE,8.8,6-10k,3,0.58
智能编码实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_mfv78h4vf1f0,上海,50人以下,TRUE,8.8,6-10k,3,0.58
仿真平台构建实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_mcqttd1stf1p,上海,50人以下,TRUE,8.8,6-10k,3,0.58
自动驾驶系统工程师实习生（系统方向）,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_s9puluyjoo9d,上海,50人以下,TRUE,8.8,6-10k,3,0.58
基座模型实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_vzkq8c7uq4su,上海,50人以下,TRUE,8.8,6-10k,3,0.58
多模态增强智能,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_6vy3iylxlmba,上海,50人以下,TRUE,8.8,6-10k,3,0.58
自动驾驶决策规划实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_skcreedagkxd,上海,150-500人,TRUE,8.8,6-10k,3,0.58
【27届实习】算法工程师（0++方向）(A22650),,上海,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_alpn7ugivre1,上海,50人以下,TRUE,8.8,6-10k,3,0.58
大模型训推框架优化实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_u94zcjavsike,上海,50人以下,TRUE,8.8,6-10k,3,0.58
算法实习生（视频理解/多模态大模型方向）,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_emp6acyoqfmb,上海,50人以下,TRUE,8.8,6-10k,3,0.58
视觉算法实习生（虚拟人方向）,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_hm7hmyotbhik,上海,150-500人,TRUE,8.8,6-10k,3,0.58
音频大模型算法实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_6xtdt2o7ixbk,上海,50人以下,TRUE,8.8,6-10k,3,0.58
具身v1A大模型实习生,,上海,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_4z0hbkawfdvi,上海,50人以下,TRUE,8.8,6-10k,3,0.58
AI- Re5ear0h-大数据研发实习生,,广州,后端开发,300-500,6.6,11,硕士,不限,不限,2000人以上,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_cbewt36yovnd,广州,50人以下,TRUE,8.8,6-10k,3,0.58
灵巧抓取与灵巧操作算法工程师,,深圳,后端开发,300-500,6.6,11,硕士,不限,不限,50-150人,电子/通信/硬件,https://www.shixiseng.com/intern/inn_7cvq1iqqezau,深圳,50-150人,TRUE,8.8,6-10k,3,0.58
【高瓴p0r110110】智能硬件-算法实习生（端侧空间视觉感知）,,深圳,后端开发,300-500,6.6,11,硕士,不限,不限,150-500人,不限,https://www.shixiseng.com/intern/inn_piz556olo2e1,深圳,150-500人,TRUE,8.8,6-10k,3,0.58
算法工程师（实习）,,深圳,后端开发,300-500,6.6,11,硕士,不限,不限,500-2000人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_ka75q2zfvztc,深圳,50人以下,TRUE,8.8,6-10k,3,0.58
具身智能强化学习实习工程师,,宁波,后端开发,300-500,6.6,11,硕士,不限,不限,15-50人,互联网/游戏/软件,https://www.shixiseng.com/intern/inn_oefhs1hlvmns,宁波,15-50人,TRUE,8.8,6-10k,3,0.58
端到端数据算法实习生,,北京,客户端开发,300-500,6.6,11,硕士,不限,不限,150-500人,交通/贸易/物流,https://www.shixiseng.com/intern/inn_75dnkpqbrqdr,北京,150-500人,TRUE,8.8,6-10k,3,0.58
